time,IA,IB,IC,Power,PF,kVAh,I_mean,I_imbalance,dI_dt,kVAh_rate,PF_abs,cluster,state
2026-01-26 04:45:00,,,,,,,,,,,,-1,Off
2026-01-26 04:50:00,,,,,,,,,,,,-1,Off
2026-01-26 04:55:00,,,,,,,,,,,,-1,Off
2026-01-26 05:00:00,,,,,,,,,,,,-1,Off
2026-01-26 05:05:00,,,,,,,,,,,,-1,Off
2026-01-26 05:10:00,,,,,,,,,,,,-1,Off
2026-01-26 05:15:00,,,,,,,,,,,,-1,Off
2026-01-26 05:20:00,,,,,,,,,,,,-1,Off
2026-01-26 05:25:00,,,,,,,,,,,,-1,Off
2026-01-26 05:30:00,,,,,,,,,,,,-1,Off
2026-01-26 05:35:00,,,,,,,,,,,,-1,Off
2026-01-26 05:40:00,,,,,,,,,,,,-1,Off
2026-01-26 05:45:00,,,,,,,,,,,,-1,Off
2026-01-26 05:50:00,,,,,,,,,,,,-1,Off
2026-01-26 05:55:00,,,,,,,,,,,,-1,Off
2026-01-26 06:00:00,,,,,,,,,,,,-1,Off
2026-01-26 06:05:00,,,,,,,,,,,,-1,Off
2026-01-26 06:10:00,,,,,,,,,,,,-1,Off
2026-01-26 06:15:00,,,,,,,,,,,,-1,Off
2026-01-26 06:20:00,,,,,,,,,,,,-1,Off
2026-01-26 06:25:00,,,,,,,,,,,,-1,Off
2026-01-26 06:30:00,,,,,,,,,,,,-1,Off
2026-01-26 06:35:00,,,,,,,,,,,,-1,Off
2026-01-26 06:40:00,,,,,,,,,,,,-1,Off
2026-01-26 06:45:00,,,,,,,,,,,,-1,Off
2026-01-26 06:50:00,,,,0.0,0.0,5331.071,,,,,0.0,-1,Off
2026-01-26 06:55:00,0.0,0.0,0.0,0.0,0.0,5331.071,0.0,,,0.0,0.0,-1,Off
2026-01-26 07:00:00,0.0,0.0,0.0,0.0,0.0,5331.071,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 07:05:00,0.0,0.0,0.0,0.0,0.0,5331.071,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 07:10:00,8.661,10.507,7.456,1.3405,0.55625,5331.0962500000005,8.874666666666666,17.31537257252338,8.874666666666666,0.02525000000059663,0.55625,1,Running_High
2026-01-26 07:15:00,13.06,16.09,12.74,3.17,0.6825,5331.385,13.963333333333333,13.239562306777383,5.088666666666667,0.28874999999970896,0.6825,1,Running_High
2026-01-26 07:20:00,13.843,16.86,13.33,3.97425,0.703,5331.845499999999,14.677666666666667,12.99445266402415,0.7143333333333342,0.46049999999922875,0.703,1,Running_High
2026-01-26 07:25:00,13.91,16.97,13.438,4.0402499999999995,0.70875,5332.31875,14.772666666666666,12.980221084487495,0.09499999999999886,0.47325000000091677,0.70875,1,Running_High
2026-01-26 07:30:00,13.694,16.743,13.482,4.02775,0.7104999999999999,5332.7919999999995,14.639666666666665,12.463546728868012,-0.1330000000000009,0.4732499999990978,0.7104999999999999,1,Running_High
2026-01-26 07:35:00,13.705,16.986,13.477,4.02575,0.71175,5333.2635,14.722666666666669,13.336011332590015,0.08300000000000374,0.47150000000056025,0.71175,1,Running_High
2026-01-26 07:40:00,13.885,17.001,13.517,4.0585,0.7144999999999999,5333.73525,14.801000000000002,12.932370538592835,0.07833333333333314,0.4717499999997017,0.7144999999999999,1,Running_High
2026-01-26 07:45:00,13.915,16.968,13.266,4.064,0.7172499999999999,5334.207,14.716333333333333,13.43280399093251,-0.08466666666666889,0.4717500000006112,0.7172499999999999,1,Running_High
2026-01-26 07:50:00,13.804,16.948,13.439,4.03875,0.7195,5334.6765,14.730333333333334,13.096833138424769,0.014000000000001123,0.4694999999992433,0.7195,1,Running_High
2026-01-26 07:55:00,14.142,16.39,12.96,4.0055,0.72225,5335.14175,14.497333333333335,12.018689967950287,-0.23299999999999876,0.46525000000019645,0.72225,1,Running_High
2026-01-26 08:00:00,14.046,16.515,13.231,4.00825,0.7324999999999999,5335.6,14.597333333333333,11.714549187054617,0.09999999999999787,0.45825000000058935,0.7324999999999999,1,Running_High
2026-01-26 08:05:00,13.823,16.676,13.339,3.9895,0.7295,5336.0557499999995,14.612666666666668,12.340058888212562,0.01533333333333431,0.45574999999917054,0.7295,1,Running_High
2026-01-26 08:10:00,13.184,16.578,12.972,3.95075,0.73275,5336.51,14.244666666666667,14.205346243478958,-0.3680000000000003,0.45425000000068394,0.73275,1,Running_High
2026-01-26 08:15:00,13.608,16.973,12.936,3.95725,0.73175,5336.959,14.505666666666665,14.91161684555843,0.26099999999999746,0.4489999999996144,0.73175,1,Running_High
2026-01-26 08:20:00,13.421,16.861,12.857,3.9154999999999998,0.73025,5337.4075,14.379666666666665,15.072130721083873,-0.12599999999999945,0.448500000000422,0.73025,1,Running_High
2026-01-26 08:25:00,13.455,16.87,13.044,3.859,0.726,5337.851000000001,14.456333333333333,14.52909120992499,0.07666666666666799,0.44350000000031287,0.726,1,Running_High
2026-01-26 08:30:00,13.56,17.013,12.882,3.89975,0.7304999999999999,5338.2955,14.485,15.294460974815705,0.028666666666666174,0.4444999999996071,0.7304999999999999,1,Running_High
2026-01-26 08:35:00,13.46,16.898,12.751,3.9005,0.72775,5338.73975,14.369666666666667,15.43607368947294,-0.11533333333333218,0.44424999999955617,0.72775,1,Running_High
2026-01-26 08:40:00,13.603,16.702,13.004,3.91575,0.732,5339.1845,14.436333333333332,13.74899821206691,0.06666666666666465,0.4447500000005675,0.732,1,Running_High
2026-01-26 08:45:00,13.595,16.822,12.926,3.9005,0.7244999999999999,5339.63125,14.447666666666668,14.419372716306524,0.011333333333336526,0.4467500000000655,0.7244999999999999,1,Running_High
2026-01-26 08:50:00,13.658,16.8,12.701,3.87375,0.72125,5340.0815,14.386333333333333,14.905571851859726,-0.06133333333333546,0.45024999999986903,0.72125,1,Running_High
2026-01-26 08:55:00,13.494,16.765,12.736,3.89975,0.7224999999999999,5340.531,14.331666666666669,14.93991319955865,-0.0546666666666642,0.44949999999971624,0.7224999999999999,1,Running_High
2026-01-26 09:00:00,13.509,16.86,12.817,3.87125,0.72275,5340.9795,14.395333333333333,15.021018457241656,0.06366666666666454,0.448500000000422,0.72275,1,Running_High
2026-01-26 09:05:00,13.424,16.724,12.659,3.83,0.72275,5341.4245,14.269,15.139292751100122,-0.1263333333333332,0.44499999999970896,0.72275,1,Running_High
2026-01-26 09:10:00,13.653,17.148,12.545,3.8865,0.72325,5341.869,14.448666666666668,16.62741426743358,0.17966666666666775,0.4444999999996071,0.72325,1,Running_High
2026-01-26 09:15:00,13.478,16.957,12.683,3.81325,0.71775,5342.3135,14.372666666666667,15.815600040555003,-0.07600000000000051,0.4445000000005166,0.71775,1,Running_High
2026-01-26 09:20:00,13.486,16.959,12.561,3.816,0.7175,5342.757,14.335333333333333,16.175105855555742,-0.03733333333333455,0.44349999999940337,0.7175,1,Running_High
2026-01-26 09:25:00,13.157,16.805,12.597,3.8095,0.7175,5343.2015,14.186333333333332,16.107415917846755,-0.1490000000000009,0.4445000000005166,0.7175,1,Running_High
2026-01-26 09:30:00,13.222,16.916,12.625,3.8085,0.7182499999999999,5343.645,14.254333333333333,16.306045199246995,0.06800000000000139,0.44350000000031287,0.7182499999999999,1,Running_High
2026-01-26 09:35:00,13.181,16.404,12.274,3.70725,0.7102499999999999,5344.085,13.953000000000001,15.556030128853864,-0.3013333333333321,0.4399999999995998,0.7102499999999999,1,Running_High
2026-01-26 09:40:00,13.331,16.611,12.28,3.77625,0.7144999999999999,5344.52375,14.074,16.051418084841433,0.12099999999999866,0.43875000000025466,0.7144999999999999,1,Running_High
2026-01-26 09:45:00,13.284,16.611,12.393,3.75375,0.7142499999999999,5344.9622500000005,14.096000000000002,15.771484414635115,0.022000000000002018,0.4385000000002037,0.7142499999999999,1,Running_High
2026-01-26 09:50:00,13.038,16.557,12.472,3.75925,0.7135,5345.400750000001,14.022333333333334,15.783773529662861,-0.07366666666666788,0.4385000000002037,0.7135,1,Running_High
2026-01-26 09:55:00,13.166,16.607,12.199,3.739,0.71075,5345.837750000001,13.990666666666668,16.559780994437553,-0.03166666666666629,0.43699999999989814,0.71075,1,Running_High
2026-01-26 10:00:00,13.497,16.919,12.43,3.7705,0.71075,5346.276,14.282000000000002,16.420648415137755,0.2913333333333341,0.4382499999992433,0.71075,1,Running_High
2026-01-26 10:05:00,13.16,16.518,12.067,3.726,0.70875,5346.71475,13.915000000000001,16.669509473107922,-0.3670000000000009,0.43875000000025466,0.70875,1,Running_High
2026-01-26 10:10:00,13.034,16.753,12.288,3.72525,0.708,5347.152,14.025,17.053697935629636,0.10999999999999943,0.43724999999994907,0.708,1,Running_High
2026-01-26 10:15:00,13.015,16.354,12.242,3.6865,0.7072499999999999,5347.5885,13.870333333333335,15.755697627158785,-0.15466666666666562,0.4364999999997963,0.7072499999999999,1,Running_High
2026-01-26 10:20:00,13.083,16.181,12.167,3.69125,0.71275,5348.02175,13.810333333333334,15.23151560299115,-0.0600000000000005,0.43325000000004366,0.71275,1,Running_High
2026-01-26 10:25:00,12.956,16.141,12.23,3.6755,0.7104999999999999,5348.4532500000005,13.775666666666666,15.101653268963474,-0.03466666666666818,0.43150000000059663,0.7104999999999999,1,Running_High
2026-01-26 10:30:00,8.268,10.293,7.117,2.38075,0.7435,5348.773,8.559333333333333,18.785551974522953,-5.216333333333333,0.31974999999965803,0.7435,1,Running_High
2026-01-26 10:35:00,9.154,11.482,8.378,2.721,0.7424999999999999,5349.04825,9.671333333333333,16.702689897143294,1.112,0.27524999999968713,0.7424999999999999,3,Running_Low
2026-01-26 10:40:00,12.451,15.389,11.707,3.77325,0.78075,5349.41475,13.182333333333332,14.769004591825324,3.5109999999999992,0.3665000000000873,0.78075,1,Running_High
2026-01-26 10:45:00,13.551,16.836,12.765,4.2684999999999995,0.809,5349.83875,14.384,15.013590206019996,1.201666666666668,0.42399999999997817,0.809,3,Running_Low
2026-01-26 10:50:00,13.735,17.047,12.895,4.36925,0.81325,5350.2845,14.559,15.078122855796169,0.17499999999999893,0.44574999999986176,0.81325,3,Running_Low
2026-01-26 10:55:00,13.959,17.047,12.914,4.3855,0.8154999999999999,5350.733,14.64,14.679028497027002,0.0810000000000013,0.448500000000422,0.8154999999999999,3,Running_Low
2026-01-26 11:00:00,13.82,17.34,13.119,4.39575,0.81775,5351.1815,14.759666666666666,15.325244339720246,0.11966666666666548,0.4484999999995125,0.81775,3,Running_Low
2026-01-26 11:05:00,13.685,17.114,13.031,3.8845,0.8002499999999999,5351.62525,14.61,15.010566565454408,-0.14966666666666661,0.4437500000003638,0.8002499999999999,1,Running_High
2026-01-26 11:10:00,8.151,10.453,7.057,2.3635,0.749,5351.9315,8.553666666666667,20.26544468120428,-6.056333333333333,0.3062499999996362,0.749,1,Running_High
2026-01-26 11:15:00,9.215,11.616,7.75,2.5345,0.759,5352.19575,9.527,20.486966285170777,0.9733333333333327,0.2642500000001746,0.759,1,Running_High
2026-01-26 11:20:00,7.985,10.401,7.078,2.37825,0.74925,5352.46525,8.488,20.23627577299927,-1.0389999999999997,0.2695000000003347,0.74925,3,Running_Low
2026-01-26 11:25:00,8.036,10.269,7.094,2.34925,0.74775,5352.72725,8.466333333333333,19.26050141594714,-0.0216666666666665,0.26199999999971624,0.74775,0,Idle
2026-01-26 11:30:00,8.193,10.301,6.929,2.3455,0.7455,5352.98975,8.474333333333334,20.10203240186863,0.008000000000000895,0.2624999999998181,0.7455,0,Idle
2026-01-26 11:35:00,12.621,15.335,11.162,2.719,0.756,5353.2567500000005,13.039333333333333,16.241007730456566,4.5649999999999995,0.26700000000073487,0.756,1,Running_High
2026-01-26 11:40:00,8.119,10.153,7.157,2.6085000000000003,0.7484999999999999,5353.52575,8.476333333333333,18.045897870082353,-4.563000000000001,0.26899999999932334,0.7484999999999999,1,Running_High
2026-01-26 11:45:00,8.257,10.163,7.087,2.351,0.7404999999999999,5353.797500000001,8.502333333333334,18.260939914765412,0.026000000000001577,0.2717500000007931,0.7404999999999999,3,Running_Low
2026-01-26 11:50:00,8.249,10.224,7.089,2.37475,0.71475,5354.06825,8.520666666666665,18.602509578327282,0.01833333333333087,0.27074999999967986,0.71475,3,Running_Low
2026-01-26 11:55:00,8.722,10.712,7.606,2.48875,0.74975,5354.34075,9.013333333333334,17.455930006797885,0.49266666666666836,0.2725000000000364,0.74975,3,Running_Low
2026-01-26 12:00:00,8.148,10.243,7.27,2.3795,0.7295,5354.6155,8.553666666666667,17.85726503238074,-0.4596666666666671,0.27474999999958527,0.7295,0,Idle
2026-01-26 12:05:00,8.131,10.258,7.257,2.38,0.72325,5354.8885,8.548666666666668,18.055227775245232,-0.004999999999999005,0.27300000000013824,0.72325,0,Idle
2026-01-26 12:10:00,8.137,10.179,7.388,2.3819999999999997,0.7204999999999999,5355.1630000000005,8.568,16.859893102463406,0.019333333333332092,0.27450000000044383,0.7204999999999999,0,Idle
2026-01-26 12:15:00,8.027,10.185,7.446,2.38025,0.72025,5355.43775,8.552666666666667,16.87405896838153,-0.015333333333332533,0.27474999999958527,0.72025,0,Idle
2026-01-26 12:20:00,8.119,10.312,7.288,2.3825,0.7175,5355.71375,8.572999999999999,18.223304619817473,0.020333333333331538,0.27599999999983993,0.7175,0,Idle
2026-01-26 12:25:00,8.083,10.28,7.315,2.379,0.72075,5355.9895,8.559333333333333,17.978304795075502,-0.013666666666665606,0.275749999999789,0.72075,0,Idle
2026-01-26 12:30:00,8.08,10.31,7.31,2.38025,0.72125,5356.26425,8.566666666666666,18.187779375918325,0.007333333333333414,0.27475000000049477,0.72125,0,Idle
2026-01-26 12:35:00,7.999,10.263,7.393,2.377,0.72075,5356.53925,8.551666666666668,17.689119755812417,-0.014999999999998792,0.2749999999996362,0.72075,0,Idle
2026-01-26 12:40:00,8.035,10.155,7.448,2.37975,0.7182499999999999,5356.814249999999,8.546,16.662877139077,-0.005666666666668263,0.2749999999996362,0.7182499999999999,0,Idle
2026-01-26 12:45:00,8.071,10.199,7.316,2.37725,0.72025,5357.0905,8.528666666666666,17.529083500114893,-0.0173333333333332,0.27625000000080036,0.72025,0,Idle
2026-01-26 12:50:00,8.105,10.269,7.27,2.3735,0.724,5357.3645,8.548,18.10716773238666,0.01933333333333387,0.2739999999994325,0.724,0,Idle
2026-01-26 12:55:00,8.169,10.126,7.232,2.3672500000000003,0.72525,5357.6375,8.509,17.354032966423834,-0.0389999999999997,0.27300000000013824,0.72525,0,Idle
2026-01-26 13:00:00,8.125,10.219,7.112,2.358,0.733,5357.90725,8.485333333333335,18.67377686335665,-0.023666666666665392,0.2697500000003856,0.733,0,Idle
2026-01-26 13:05:00,8.13,10.191,7.088,2.40675,0.74425,5358.17775,8.469666666666667,18.64465045511449,-0.01566666666666805,0.2704999999996289,0.74425,0,Idle
2026-01-26 13:10:00,8.106,10.273,7.078,2.3455,0.741,5358.442,8.485666666666665,19.22048521324185,0.015999999999998238,0.2642500000001746,0.741,0,Idle
2026-01-26 13:15:00,8.75,10.966,7.517,2.464,0.76125,5358.7095,9.077666666666667,19.252647268855572,0.5920000000000023,0.26749999999992724,0.76125,3,Running_Low
2026-01-26 13:20:00,8.126,10.335,6.962,2.4035,0.75,5358.9815,8.474333333333332,20.21713194866594,-0.6033333333333353,0.2719999999999345,0.75,3,Running_Low
2026-01-26 13:25:00,8.405,10.642,7.208,2.4035,0.75,5359.24575,8.751666666666665,19.91677457997856,0.277333333333333,0.2642500000001746,0.75,3,Running_Low
2026-01-26 13:30:00,8.14,10.309,7.02,2.3825000000000003,0.7444999999999999,5359.5135,8.489666666666666,19.69627883056901,-0.2619999999999987,0.26774999999997817,0.7444999999999999,0,Idle
2026-01-26 13:35:00,8.127,10.15,7.13,2.3545,0.7395,5359.7785,8.469,18.169479426850955,-0.020666666666667055,0.2650000000003274,0.7395,0,Idle
2026-01-26 13:40:00,8.451,10.395,7.36,2.4314999999999998,0.7535000000000001,5360.04325,8.735333333333333,17.59919646170578,0.26633333333333375,0.264749999999367,0.7535000000000001,3,Running_Low
2026-01-26 13:45:00,8.062,10.163,7.138,2.5645,0.768,5360.3192500000005,8.454333333333333,18.33608378919536,-0.2810000000000006,0.2760000000007494,0.768,3,Running_Low
2026-01-26 13:50:00,8.119,10.234,7.062,2.3725,0.75625,5360.59425,8.471666666666668,19.065194479297208,0.017333333333334977,0.2749999999996362,0.75625,3,Running_Low
2026-01-26 13:55:00,8.155,10.249,7.006,2.375,0.744,5360.8645,8.47,19.41307418702133,-0.0016666666666669272,0.270249999999578,0.744,3,Running_Low
2026-01-26 14:00:00,8.804,10.998,7.408,2.58125,0.75875,5361.13675,9.07,19.95282828598918,0.5999999999999996,0.27224999999998545,0.75875,3,Running_Low
2026-01-26 14:05:00,8.171,10.389,6.94,2.57275,0.7565,5361.418250000001,8.5,20.563282357514783,-0.5700000000000003,0.2815000000009604,0.7565,1,Running_High
2026-01-26 14:10:00,8.135,10.27,7.062,2.3845,0.744,5361.701,8.489,19.237070381783866,-0.010999999999999233,0.2827499999993961,0.744,3,Running_Low
2026-01-26 14:15:00,10.595,13.609,9.546,2.91775,0.7124999999999999,5362.0,11.25,18.74852106101462,2.7609999999999992,0.29899999999997817,0.7124999999999999,1,Running_High
2026-01-26 14:20:00,13.7,16.785,12.35,3.13625,0.7315,5362.3315,14.278333333333334,15.921734904198825,3.028333333333334,0.33150000000023283,0.7315,1,Running_High
2026-01-26 14:25:00,10.462,13.779,9.658,3.193,0.73075,5362.6695,11.299666666666667,19.33219388372421,-2.9786666666666672,0.33799999999973807,0.73075,1,Running_High
2026-01-26 14:30:00,10.821,13.905,9.54,3.064,0.724,5363.0154999999995,11.421999999999999,19.64370388254474,0.12233333333333185,0.3459999999995489,0.724,1,Running_High
2026-01-26 14:35:00,10.673,13.543,9.4,2.8825,0.72525,5363.36175,11.205333333333334,18.939013730398127,-0.216666666666665,0.3462500000005093,0.72525,1,Running_High
2026-01-26 14:40:00,10.492,13.351,9.495,2.6574999999999998,0.72275,5363.67275,11.112666666666668,18.011207944789067,-0.09266666666666623,0.3109999999996944,0.72275,1,Running_High
2026-01-26 14:45:00,10.834,13.458,9.51,2.86025,0.72425,5363.9845,11.267333333333333,17.833460613677993,0.15466666666666562,0.3117499999998472,0.72425,1,Running_High
2026-01-26 14:50:00,10.849,13.608,9.985,3.20125,0.737,5364.33125,11.480666666666666,16.482457882948484,0.21333333333333293,0.3467500000006112,0.737,3,Running_Low
2026-01-26 14:55:00,8.235,10.382,7.067,2.689,0.72325,5364.648,8.561333333333332,19.639708692669107,-2.9193333333333342,0.31674999999995634,0.72325,1,Running_High
2026-01-26 15:00:00,8.215,10.385,7.125,2.512,0.735,5364.9465,8.575000000000001,19.35333097690347,0.013666666666669158,0.2984999999998763,0.735,3,Running_Low
2026-01-26 15:05:00,9.224,11.334,8.168,2.44125,0.743,5365.245,9.575333333333333,16.834668239411773,1.000333333333332,0.2984999999998763,0.743,1,Running_High
2026-01-26 15:10:00,11.333,14.352,10.466,2.62325,0.74975,5365.55125,12.050333333333334,16.928126474509725,2.4750000000000014,0.3062500000005457,0.74975,1,Running_High
2026-01-26 15:15:00,12.002,14.935,11.265,2.978,0.73025,5365.85725,12.734,15.245918057658569,0.6836666666666655,0.30599999999958527,0.73025,1,Running_High
2026-01-26 15:20:00,11.34,14.58,10.427,3.02475,0.73525,5366.2025,12.115666666666668,18.01346940816937,-0.6183333333333323,0.3452500000003056,0.73525,1,Running_High
2026-01-26 15:25:00,8.151,10.382,7.101,2.5227500000000003,0.72825,5366.540999999999,8.544666666666666,19.60931678892661,-3.5710000000000015,0.33849999999893043,0.72825,1,Running_High
2026-01-26 15:30:00,9.634,11.879,8.056,2.5785,0.75275,5366.86575,9.856333333333332,19.491763325334205,1.3116666666666656,0.32475000000067666,0.75275,1,Running_High
2026-01-26 15:35:00,8.168,10.4,7.094,2.56675,0.737,5367.18575,8.554,19.715484802393473,-1.3023333333333316,0.31999999999970896,0.737,1,Running_High
2026-01-26 15:40:00,8.087,10.358,7.2,2.37875,0.73825,5367.45375,8.548333333333334,19.05355017780047,-0.005666666666666487,0.2680000000000291,0.73825,0,Idle
2026-01-26 15:45:00,8.083,10.515,7.124,2.37925,0.73775,5367.72225,8.574,20.387307243935936,0.02566666666666606,0.26850000000013097,0.73775,0,Idle
2026-01-26 15:50:00,8.149,10.382,7.14,2.3805,0.7384999999999999,5367.99025,8.557,19.388368437327717,-0.01699999999999946,0.2680000000000291,0.7384999999999999,0,Idle
2026-01-26 15:55:00,8.067,10.41,7.123,2.37475,0.73725,5368.259,8.533333333333333,19.83272446838475,-0.02366666666666717,0.2687500000001819,0.73725,0,Idle
2026-01-26 16:00:00,8.089,10.354,7.104,2.3665000000000003,0.7364999999999999,5368.52775,8.515666666666666,19.569587305421017,-0.01766666666666694,0.2687500000001819,0.7364999999999999,0,Idle
2026-01-26 16:05:00,7.965,10.297,7.269,2.364,0.73875,5368.79475,8.510333333333334,18.635580018729375,-0.005333333333332746,0.2669999999998254,0.73875,0,Idle
2026-01-26 16:10:00,7.929,10.333,7.275,2.4202500000000002,0.74525,5369.064,8.512333333333332,18.917196190163413,0.0019999999999988916,0.26925000000028376,0.74525,0,Idle
2026-01-26 16:15:00,8.323,10.808,7.582,2.463,0.75125,5369.33275,8.904333333333334,18.976633278705506,0.39200000000000124,0.2687499999992724,0.75125,3,Running_Low
2026-01-26 16:20:00,7.993,10.345,7.144,2.443,0.7495,5369.608,8.494,19.52280985847433,-0.4103333333333339,0.27525000000059663,0.7495,3,Running_Low
2026-01-26 16:25:00,8.141,10.354,7.006,2.3525,0.73825,5369.8805,8.500333333333332,20.030734049934722,0.006333333333332192,0.2725000000000364,0.73825,3,Running_Low
2026-01-26 16:30:00,22.02,25.909,21.719,3.5845000000000002,0.76325,5370.168,23.215999999999998,10.066580538269886,14.715666666666666,0.2874999999994543,0.76325,1,Running_High
2026-01-26 16:35:00,8.027,10.331,7.091,2.37775,0.73575,5370.4605,8.482999999999999,19.65623900150239,-14.732999999999999,0.29250000000047294,0.73575,3,Running_Low
2026-01-26 16:40:00,8.096,10.351,7.066,2.35925,0.7344999999999999,5370.7275,8.504333333333333,19.756238817771838,0.021333333333334537,0.2669999999998254,0.7344999999999999,0,Idle
2026-01-26 16:45:00,8.18,10.342,7.068,2.36775,0.73275,5370.9955,8.53,19.517297964630995,0.02566666666666606,0.2680000000000291,0.73275,0,Idle
2026-01-26 16:50:00,8.18,10.219,7.124,2.3680000000000003,0.7324999999999999,5371.26475,8.507666666666667,18.492759850109003,-0.022333333333332206,0.26925000000028376,0.7324999999999999,0,Idle
2026-01-26 16:55:00,8.122,10.315,7.121,2.36875,0.73,5371.535,8.519333333333334,19.17580345224729,0.011666666666666714,0.270249999999578,0.73,0,Idle
2026-01-26 17:00:00,8.434,10.125,7.069,2.39475,0.725,5371.8085,8.542666666666666,17.920578334288447,0.02333333333333165,0.2735000000002401,0.725,0,Idle
2026-01-26 17:05:00,8.21,10.131,7.313,2.3555,0.7235,5372.08675,8.551333333333334,16.835671448685176,0.008666666666668377,0.2782500000002983,0.7235,3,Running_Low
2026-01-26 17:10:00,8.54,10.507,7.507,1.8579999999999999,0.74275,5372.3615,8.851333333333331,17.218190994901597,0.29999999999999716,0.27474999999958527,0.74275,1,Running_High
2026-01-26 17:15:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,-8.851333333333331,0.07949999999982538,0.0,-1,Off
2026-01-26 17:20:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 17:25:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 17:30:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 17:35:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 17:40:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 17:45:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 17:50:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 17:55:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:00:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:05:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:10:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:15:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:20:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:25:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:30:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:35:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:40:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:45:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:50:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 18:55:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:00:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:05:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:10:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:15:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:20:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:25:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:30:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:35:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:40:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:45:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:50:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 19:55:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 20:00:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 20:05:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 20:10:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
2026-01-26 20:15:00,0.0,0.0,0.0,0.0,0.0,5372.441,0.0,,0.0,0.0,0.0,-1,Off
