time,IA,IB,IC,Power,PF,kVAh,I_mean,I_imbalance,dI_dt,kVAh_rate,PF_abs,cluster,state,Vab,Vbc,Vca,V_mean,V_imbalance,V_deviation,P_error
2025-12-23 12:35:00,7.546,9.5,6.558,2.1925,0.718,3990.27025,7.867999999999999,19.02896184043784,0.008,0.2669999999998254,0.718,3,Running_Low,224.14025,224.1695,220.66775,222.99249999999998,0.9028759605617445,1.360227272727263,0.48235797054398843
2025-12-23 18:05:00,7.446,9.616,6.57,2.19075,0.72675,4006.5075,7.877333333333333,19.906999724665106,0.0123333333333333,0.2635000000000218,0.72675,3,Running_Low,222.18475,222.64875,218.29575,221.04308333333333,1.0814836372491894,0.4741287878787856,0.04813575188913219
2025-12-23 18:20:00,7.451,9.544,6.591,1.0942500000000002,0.362,4007.2,7.862000000000001,19.318195917988096,-0.0166666666666657,0.1912499999998544,0.5272383674707659,1,Running_High,222.9955,223.47525,219.337,221.93591666666666,1.0198774184828274,0.8799621212121167,0.01996754186161124
2025-12-24 07:05:00,7.843,10.064,7.156,2.71625,0.7375,4007.40275,8.354333333333333,18.19341179775236,8.354333333333333,0.1855000000000473,0.7375,1,Running_High,224.30525,225.58925,221.63825,223.84425,0.9003752232900746,1.7473863636363582,12.055100896020502
2025-12-24 07:10:00,12.063,14.549,11.466,3.7625,0.7685,4007.78375,12.692666666666668,12.882314769135956,4.338333333333335,0.3809999999998581,0.7685,3,Running_Low,223.863,224.43475,220.4425,222.91341666666668,0.9684871375252301,1.3242803030303079,0.09608094193097401
2025-12-24 07:15:00,12.082,14.58,11.095,3.73525,0.7695000000000001,4008.1885,12.585666666666668,14.272303545801886,-0.1070000000000011,0.4047500000001491,0.7695000000000001,3,Running_Low,223.44725,224.10625,220.57299999999998,222.70883333333333,0.8436149492913887,1.2312878787878778,0.014563800178647097
2025-12-24 07:20:00,12.092,14.413,11.148,3.7265,0.76825,4008.592,12.551000000000002,13.386969167220784,-0.0346666666666646,0.4034999999998945,0.76825,3,Running_Low,223.728,224.462,221.33275,223.17425,0.7332696174874808,1.4428409090909093,0.019455111000022795
2025-12-24 07:25:00,11.924,14.477,11.079,3.70075,0.772,4008.9935,12.493333333333334,14.160333011538873,-0.0576666666666678,0.4014999999999418,0.772,3,Running_Low,223.14275,222.775,218.47375,221.46383333333333,1.1722041467210744,0.6653787878787848,0.030085595726314536
2025-12-24 07:30:00,11.924,14.479,10.992,3.69475,0.77475,4009.39275,12.464999999999998,14.483385334219594,-0.0283333333333359,0.3992499999999381,0.77475,3,Running_Low,221.82425,222.93,219.01175,221.25533333333337,0.9130305589965927,0.5706060606060764,0.16665831681913854
2025-12-24 07:35:00,12.087,14.346,10.909,3.68975,0.77225,4009.791,12.447333333333331,14.031945938228718,-0.0176666666666651,0.3982500000001892,0.77225,3,Running_Low,222.22924999999998,222.61325,218.7275,221.18999999999997,0.9680424678031482,0.540909090909077,0.1924462209956694
2025-12-24 07:40:00,11.889,14.465,11.007,3.68875,0.772,4010.1885,12.453666666666663,14.428073944874043,0.0063333333333321,0.3975000000000364,0.772,3,Running_Low,222.18200000000002,223.106,219.29225,221.52675,0.8980943430696111,0.6939772727272695,0.005093103382801313
2025-12-24 07:45:00,11.947,14.485,10.989,3.683,0.77675,4010.585,12.473666666666666,14.48272079964504,0.0200000000000013,0.3964999999998326,0.77675,3,Running_Low,221.04475000000002,221.56175000000002,217.84475,220.1504166666667,0.9145696970810219,0.06837121212122746,0.31221412890491557
2025-12-24 07:50:00,12.001,14.24,10.936,3.67425,0.777,4010.9795,12.392333333333331,13.608450585254843,-0.0813333333333332,0.3945000000003347,0.777,3,Running_Low,221.1675,221.3305,217.475,219.99099999999999,0.9911512699109738,0.004090909090915705,0.1447406710153846
2025-12-24 07:55:00,12.024,14.188,10.92,3.66725,0.78075,4011.37175,12.377333333333333,13.431040751786211,-0.0150000000000005,0.3922499999994215,0.78075,3,Running_Low,220.28,219.6825,216.79825,218.92024999999998,0.8504608278324228,0.4907954545454629,0.08167949796820777
2025-12-24 08:00:00,12.242,14.181,10.672,3.662,0.7817500000000001,4011.74275,12.365,14.215371121754906,-0.0123333333333324,0.3710000000000946,0.7817500000000001,3,Running_Low,220.2895,219.2875,216.19825,218.59175000000002,0.9755710917564587,0.6401136363636278,0.06029458606777651
2025-12-24 08:05:00,12.353,14.336,10.422,3.6475,0.7875000000000001,4012.1505,12.370333333333337,15.82057263559691,0.0053333333333345,0.4077499999998508,0.7875000000000001,3,Running_Low,218.35475000000002,217.05375,212.1535,215.854,1.5149500778945173,1.8845454545454485,0.14785640175726672
2025-12-24 08:10:00,12.145,14.576,10.451,3.63325,0.7915000000000001,4012.53525,12.390666666666666,16.733918610390024,0.0203333333333315,0.3847500000001673,0.7915000000000001,3,Running_Low,215.2365,215.156,210.46175,213.61808333333337,1.279742393245237,2.900871212121194,0.12680298733124507
2025-12-24 08:15:00,12.064,14.688,10.476,3.63625,0.79125,4012.917,12.409333333333334,17.14136317599408,0.0186666666666681,0.3817500000000109,0.79125,3,Running_Low,214.991,214.61025,209.73975000000002,213.11366666666672,1.373958283723614,3.1301515151514923,0.3263486863071505
2025-12-24 08:20:00,12.129,14.459,10.545,3.641,0.78625,4013.30075,12.377666666666668,15.906173852479846,-0.0316666666666662,0.3837499999999636,0.78625,3,Running_Low,217.53575,216.98225,212.439,215.65233333333333,1.2967889922224012,1.976212121212122,0.16253360244425497
2025-12-24 08:25:00,12.057,14.55,10.534,3.64275,0.784,4013.68725,12.380333333333333,16.376214822032775,0.0026666666666645,0.3865000000000691,0.784,3,Running_Low,218.29325,217.71375,213.251,216.41933333333336,1.2748923252372615,1.6275757575757475,0.1206480057868032
2025-12-24 08:30:00,12.029,14.373,10.653,3.63475,0.7865,4014.073,12.351666666666668,15.22769037306548,-0.0286666666666661,0.3857499999999163,0.7865,3,Running_Low,217.03050000000002,216.817,212.40224999999998,215.4165833333333,1.2128457980464202,2.0833712121212242,0.2783386096841284
2025-12-24 08:35:00,12.064,14.59,10.498,3.64,0.7855000000000001,4014.45825,12.384,16.672182061692922,0.0323333333333337,0.3852499999998144,0.7855000000000001,3,Running_Low,217.29325,217.3465,212.60325,215.74766666666665,1.2622499759434278,1.9328787878787974,0.1351891187943329
2025-12-24 08:40:00,11.904,14.577,10.636,3.6345,0.78625,4014.844,12.372333333333335,16.260540114692674,-0.0116666666666649,0.3857500000003711,0.78625,3,Running_Low,217.235,217.17624999999998,212.28775,215.56633333333332,1.3172225736662664,2.0153030303030373,0.06694608795841639
2025-12-24 08:45:00,11.998,14.547,10.559,3.63325,0.7867500000000001,4015.22825,12.368,16.329090292862677,-0.004333333333335,0.3842500000000655,0.7867500000000001,3,Running_Low,216.8895,216.70225,212.118,215.23658333333333,1.2555461826839518,2.165189393939396,0.15699060291562264
2025-12-24 08:50:00,12.101,14.42,10.559,3.63925,0.7865,4015.61325,12.36,15.724003357441068,-0.0080000000000008,0.3849999999997635,0.7865,3,Running_Low,217.2235,217.1915,212.7055,215.70683333333332,1.2050059409776164,1.9514393939393995,0.200161695708406
2025-12-24 08:55:00,11.984,14.564,10.634,3.286,0.77775,4015.997,12.394,16.111202806479305,0.0340000000000006,0.3837499999999636,0.77775,1,Running_High,216.70125000000002,216.77525,212.475,215.31716666666668,1.1432746643413096,2.1285606060606,9.40148981597892
2025-12-24 09:00:00,7.69,9.663,6.363,2.20175,0.74575,4016.27525,7.905333333333334,21.00486814275262,-4.488666666666666,0.2782500000002983,0.74575,3,Running_Low,217.0735,217.1805,212.90925,215.72108333333335,1.1290999894849563,1.944962121212112,0.04575452785818813
2025-12-24 09:05:00,7.592,9.623,6.434,2.79075,0.793,4016.55325,7.883,20.478152028216073,-0.0223333333333339,0.2779999999997926,0.793,1,Running_High,216.37375,216.5,212.33474999999999,215.06949999999998,1.1015992842191709,2.2411363636363744,16.558282772862917
2025-12-24 09:10:00,9.61,11.597,8.22,2.742,0.7945,4016.8495,9.809,17.30321361305133,1.9259999999999993,0.2962500000003274,0.7945,3,Running_Low,215.37225,215.86925,211.53025,214.25725,1.1083355372232988,2.6103409090909095,5.474466998709373
2025-12-24 09:15:00,9.439,11.393,8.139,2.85675,0.8047500000000001,4017.14475,9.657,16.960929582816334,-0.1519999999999992,0.2952499999996689,0.8047500000000001,3,Running_Low,215.627,216.00025,211.53300000000002,214.38675,1.1560678593225844,2.55147727272727,1.015856077990506
2025-12-24 09:20:00,9.172,11.288,7.907,2.8105,0.8047500000000001,4017.4375,9.455666666666668,18.065955355852505,-0.2013333333333324,0.2927500000000691,0.8047500000000001,3,Running_Low,215.3125,215.65375,211.2255,214.06391666666664,1.1510840275603567,2.698219696969708,0.3861143666337805
2025-12-24 09:25:00,9.128,10.936,7.968,2.64975,0.79225,4017.72525,9.344,16.00752668539394,-0.1116666666666681,0.28774999999996,0.79225,3,Running_Low,215.028,215.6255,211.988,214.21383333333333,0.9106048026740665,2.6300757575757605,3.6569240019437386
2025-12-24 09:30:00,9.303,11.231,7.832,2.7995,0.8055000000000001,4018.0135,9.455333333333334,18.028054682283333,0.1113333333333344,0.2882500000000618,0.8055000000000001,3,Running_Low,215.11450000000002,215.125,211.02525,213.75491666666667,1.105923804599594,2.8386742424242395,0.7253202855249669
